1	11545
1	24872
1	32712
1	39133
1	44077
1	44614
1	46090
2	20422
2	24904
2	28249
2	31209
2	41380
2	44084
2	44373
3	5458
3	7490
3	12768
3	13487
3	23133
3	24602
3	45108
4	1143
4	8324
4	8960
4	13513
4	21103
4	24426
4	49859
5	31011
5	34133
5	43019
5	44336
5	46285
5	46660
5	47324
6	3136
6	18688
6	30475
6	36727
6	38494
6	43291
6	47404
7	7707
7	13608
7	19392
7	20457
7	24961
7	33484
7	36360
8	2383
8	19354
8	30294
8	36814
8	40681
8	45046
8	46284
9	3719
9	9226
9	13707
9	21838
9	24099
9	29484
9	29902
10	24722
10	26405
10	27967
10	41675
10	41841
10	47536
10	48373
11	11410
11	14328
11	35242
11	45814
11	47351
11	48449
11	49789
12	18455
12	26484
12	44179
12	46913
12	46988
12	47008
12	49136
13	1437
13	27266
13	30295
13	32610
13	38236
13	45252
13	46301
14	609
14	5122
14	16033
14	19127
14	25067
14	27682
14	35829
15	11343
15	21557
15	24013
15	36029
15	42692
15	43583
15	47863
16	21805
16	26837
16	29202
16	29350
16	32393
16	38755
16	46603
17	2759
17	20490
17	33185
17	33778
17	36124
17	42607
17	43326
18	8567
18	21931
18	24518
18	40998
18	42983
18	47737
18	48161
19	3233
19	22193
19	27896
19	29923
19	39043
19	44702
19	48343
20	12664
20	20710
20	22825
20	29130
20	31353
20	35405
20	47843
21	669
21	13282
21	16016
21	36100
21	36817
21	47702
21	49810
22	381
22	8501
22	16413
22	18266
22	33774
22	45024
22	49753
23	4210
23	28701
23	33291
23	36446
23	38298
23	38740
23	46389
24	10523
24	17930
24	26582
24	29068
24	32403
24	39416
24	41211
25	6525
25	16821
25	18268
25	23948
25	38939
25	44040
25	47714
26	10402
26	20199
26	24160
26	30118
26	31818
26	34831
26	44485
27	17372
27	22008
27	29147
27	33110
27	35941
27	43954
27	47436
28	18824
28	19740
28	20986
28	35260
28	36176
28	38175
28	40561
29	27316
29	27582
29	30093
29	34495
29	39272
29	41968
29	45676
30	1636
30	1757
30	11440
30	18096
30	21792
30	39116
30	47892
31	1892
31	4012
31	21779
31	32352
31	37275
31	44196
31	46551
32	17847
32	37299
32	38691
32	38763
32	40449
32	45261
32	47140
33	5668
33	16395
33	17151
33	22957
33	25240
33	30052
33	49601
34	619
34	8604
34	10998
34	16860
34	37991
34	41288
34	48198
35	18357
35	21901
35	25988
35	27477
35	43401
35	45285
35	49855
