1	3812
1	10264
1	20477
1	32965
1	47837
1	55387
1	75132
1	79547
1	87874
1	92282
1	93718
1	96365
2	7220
2	12666
2	15903
2	19429
2	32946
2	48032
2	62782
2	63563
2	70685
2	79062
2	95508
2	96783
3	2969
3	10948
3	41738
3	49440
3	59717
3	70352
3	75652
3	78562
3	78655
3	78867
3	95206
3	95757
4	10714
4	27235
4	38732
4	39818
4	41218
4	53815
4	54200
4	55008
4	58045
4	60102
4	74155
4	91112
5	461
5	36772
5	37556
5	61888
5	66122
5	67311
5	75592
5	80853
5	80912
5	83147
5	83520
5	84445
6	9909
6	14055
6	23410
6	43069
6	48771
6	49474
6	52820
6	58369
6	63111
6	77485
6	91803
6	92285
7	686
7	17035
7	22100
7	28774
7	44803
7	56427
7	60635
7	61221
7	65006
7	66074
7	70040
7	98956
8	31370
8	35102
8	42423
8	48598
8	53847
8	55597
8	57462
8	63614
8	85012
8	89999
8	92587
8	94962
9	13247
9	15315
9	18591
9	25661
9	26624
9	38120
9	49450
9	60828
9	80755
9	82653
9	90039
9	96021
10	2264
10	14571
10	18369
10	29819
10	37560
10	46160
10	46286
10	60109
10	74574
10	86030
10	94420
10	96793
11	14923
11	18819
11	27867
11	44533
11	55247
11	62871
11	69939
11	73046
11	74305
11	76908
11	78648
11	83874
12	3349
12	9138
12	12663
12	38053
12	42372
12	50085
12	51104
12	71722
12	78679
12	87178
12	96042
12	99127
13	34318
13	37619
13	49260
13	52437
13	52703
13	65013
13	68203
13	70324
13	76894
13	85432
13	93211
13	94139
14	9105
14	14741
14	22423
14	30746
14	31357
14	40648
14	49915
14	57280
14	67421
14	70811
14	82252
14	85543
15	1804
15	3226
15	12680
15	14999
15	17368
15	22580
15	24488
15	44072
15	61761
15	65553
15	84163
15	87398
16	26862
16	32241
16	37905
16	38086
16	40820
16	43742
16	49729
16	51746
16	56648
16	57595
16	82650
16	90372
17	14157
17	20769
17	29450
17	44678
17	48633
17	68086
17	68877
17	69551
17	80311
17	86409
17	94933
17	99808
18	1290
18	4923
18	5095
18	12617
18	53134
18	59798
18	77652
18	87096
18	88969
18	98085
18	98874
18	99988
19	192
19	5997
19	13756
19	30551
19	45822
19	70866
19	74471
19	83190
19	83843
19	90010
19	96272
19	99625
20	8246
20	24144
20	36830
20	39328
20	39513
20	39781
20	41266
20	53590
20	54270
20	70060
20	89330
20	93838
21	8833
21	17542
21	46148
21	47510
21	51649
21	63553
21	70788
21	71588
21	72528
21	84754
21	85859
21	96619
22	1778
22	9455
22	15342
22	33807
22	51401
22	54932
22	60799
22	69665
22	76161
22	78585
22	84691
22	93366
23	5468
23	10640
23	39959
23	40512
23	54079
23	68338
23	69033
23	73827
23	85378
23	86516
23	87176
23	97992
24	3237
24	6830
24	12040
24	14142
24	42173
24	49006
24	51075
24	63816
24	65738
24	78937
24	80748
24	87778
25	10141
25	15321
25	22073
25	23281
25	33616
25	46507
25	48244
25	53977
25	60205
25	77433
25	90904
25	97454
26	11137
26	19676
26	25746
26	64878
26	65034
26	68483
26	73186
26	79892
26	80214
26	84935
26	92994
26	96416
27	20142
27	30567
27	37614
27	43988
27	50239
27	69100
27	80140
27	80194
27	85532
27	85626
27	88308
27	96177
28	11949
28	27876
28	42877
28	54563
28	57227
28	63272
28	81613
28	82272
28	83808
28	92638
28	94223
28	95147
29	8167
29	19481
29	24445
29	26977
29	30872
29	73496
29	77044
29	77494
29	77796
29	78323
29	98244
29	99108
30	22045
30	40929
30	41595
30	42673
30	46749
30	65473
30	70382
30	74677
30	79494
30	81498
30	86893
30	96592
31	10581
31	27677
31	51920
31	61000
31	62128
31	64297
31	69334
31	75959
31	79998
31	80189
31	83699
31	92831
32	8854
32	14499
32	19210
32	19478
32	21326
32	32164
32	33318
32	34760
32	38571
32	67157
32	68425
32	87147
33	9675
33	32673
33	32862
33	47202
33	69219
33	73241
33	75636
33	80620
33	83166
33	84468
33	88370
33	92371
34	7524
34	22540
34	27381
34	30787
34	53653
34	63619
34	64392
34	82020
34	91196
34	94824
34	96800
34	98589
35	2935
35	25239
35	43187
35	58123
35	74682
35	76572
35	76965
35	84777
35	88153
35	89012
35	95090
35	97564
36	11287
36	26306
36	32373
36	36352
36	48405
36	51220
36	55586
36	63899
36	87341
36	88071
36	94358
36	96915
37	350
37	3212
37	17345
37	31016
37	57511
37	65980
37	67789
37	80746
37	81351
37	82018
37	85188
37	92750
38	9441
38	25866
38	37176
38	42811
38	55377
38	62938
38	62995
38	66617
38	75267
38	82314
38	89479
38	96983
39	3818
39	7363
39	23667
39	25230
39	29672
39	37185
39	37434
39	51419
39	69906
39	77054
39	83209
39	96338
40	2112
40	7635
40	22068
40	32273
40	37598
40	39982
40	49285
40	70539
40	75771
40	76039
40	76117
40	80092
41	1435
41	2361
41	9256
41	10816
41	25377
41	30996
41	39233
41	45096
41	45884
41	51847
41	66534
41	80901
42	60
42	4022
42	23671
42	56886
42	58539
42	60053
42	64574
42	86007
42	86127
42	87314
42	92099
42	93526
43	3688
43	17380
43	26974
43	34535
43	39133
43	63876
43	67999
43	71426
43	85937
43	91336
43	91686
43	95119
44	5769
44	14344
44	23659
44	27584
44	29300
44	42398
44	50202
44	64101
44	64822
44	68451
44	70116
44	71615
45	5150
45	11286
45	29326
45	35265
45	37860
45	41711
45	48426
45	55473
45	56511
45	72129
45	79535
45	82703
46	10762
46	43121
46	48451
46	62080
46	62134
46	62169
46	70713
46	78822
46	81251
46	82407
46	83134
46	94568
47	1136
47	44665
47	66230
47	69664
47	72979
47	76808
47	76969
47	84702
47	88766
47	89401
47	98073
47	99448
48	1933
48	9615
48	20848
48	23146
48	38018
48	40721
48	42115
48	42339
48	42466
48	49969
48	59893
48	93681
49	12217
49	36393
49	38183
49	41247
49	44181
49	44630
49	44765
49	64550
49	73835
49	77886
49	89073
49	91385
50	23236
50	23345
50	50852
50	58314
50	63410
50	66054
50	67379
50	67705
50	72012
50	82282
50	91651
50	92902
51	13597
51	30783
51	31796
51	33118
51	33438
51	33908
51	35015
51	47101
51	48885
51	63483
51	68894
51	76240
52	7627
52	35353
52	50619
52	54064
52	64164
52	71507
52	73995
52	76063
52	80166
52	80573
52	87953
52	99931
53	10488
53	10835
53	32481
53	34760
53	36413
53	40127
53	42323
53	50398
53	50624
53	54026
53	59703
53	95641
54	2615
54	11142
54	13524
54	26383
54	54117
54	69841
54	75630
54	78155
54	78646
54	78923
54	85643
54	86083
55	16408
55	17364
55	20498
55	36377
55	39191
55	44468
55	56908
55	66171
55	73511
55	78263
55	81803
55	91138
56	6238
56	14449
56	32604
56	43869
56	50422
56	52544
56	57593
56	63913
56	76610
56	77136
56	82606
56	87504
57	17713
57	20171
57	45198
57	55441
57	58593
57	64989
57	67149
57	72199
57	73869
57	97330
57	97824
57	98192
58	2279
58	10995
58	18872
58	24501
58	26344
58	35132
58	35412
58	41797
58	49714
58	56981
58	68576
58	88769
59	10963
59	19099
59	55837
59	60544
59	62065
59	66672
59	69241
