0	53525
0	71631
0	98005
0	148223
0	209319
0	268298
0	270059
0	302147
1	16282
1	37798
1	103510
1	181369
1	197408
1	200001
1	248438
1	272500
1	274738
2	9845
2	173443
2	187597
2	193574
2	246618
2	270765
3	105244
3	184801
3	246061
3	295717
4	98469
4	181207
4	240795
4	298896
5	18018
5	28805
5	214998
6	6569
6	33577
6	36736
6	90123
6	112178
6	146596
6	269141
6	273916
6	334800
7	48809
7	117060
7	161299
7	301930
7	304672
8	34987
8	65082
8	242248
8	309261
9	233277
10	40694
10	51853
10	153124
10	255445
10	257222
10	258793
11	78199
11	90372
11	255133
12	11560
12	187022
13	24870
13	27209
13	102536
14	123407
15	14206
15	15254
15	37177
15	113448
15	132529
15	249336
15	272190
15	287522
16	10819
16	30468
16	38033
16	58543
16	69564
16	92307
16	101271
16	111900
16	120288
16	141989
16	180279
16	193844
16	205850
16	254523
16	305157
16	320156
16	325784
16	327257
16	332322
16	334210
17	268497
17	308589
17	321967
18	199174
18	291740
18	312493
19	57800
19	179299
19	186645
19	237575
19	247896
19	265712
19	293715
20	104802
20	233054
20	291847
21	193130
21	268745
22	34229
22	62667
22	149728
22	154012
22	157642
22	194141
22	257140
22	311313
23	51689
23	121113
24	125231
24	163938
24	201212
24	219152
25	29572
25	60493
25	119624
26	211546
26	287509
26	314237
27	51256
27	172362
27	276995
27	308593
27	312312
28	91140
28	182646
28	205272
28	249257
28	264823
28	300974
28	312844
29	22971
29	100292
29	122600
29	233823
29	246651
29	333361
30	4247
30	7599
30	18012
30	76982
30	114249
30	139834
30	186510
30	227163
30	265613
31	2216
31	16965
31	109157
31	132549
31	179415
31	288267
31	296082
31	315100
31	326335
32	66427
32	130399
32	213153
32	217701
32	227748
33	7182
33	95779
34	42683
34	63474
34	147284
35	108592
35	162388
35	182341
35	189028
35	218025
35	308428
35	315047
36	181105
36	183625
36	239011
37	87520
37	108368
37	136425
37	252791
37	321028
38	18601
38	118176
38	159040
38	167949
38	205430
38	260443
38	290606
38	296929
38	322060
39	72934
39	77494
39	152777
39	167616
39	214497
39	237127
39	281574
39	295067
39	310468
40	8233
40	44622
40	273706
40	274329
40	288776
41	117607
41	118238
41	244880
41	324975
42	163348
42	198318
42	214575
42	231854
42	292709
42	307654
43	8675
43	47653
44	138852
44	171313
44	218855
45	140448
45	167022
45	194143
45	226637
45	232767
45	247473
45	255640
46	149983
46	161728
46	167914
46	275637
46	306516
46	326715
47	12894
47	27362
47	65957
47	290897
47	320454
48	157947
48	157972
48	171103
48	237832
48	252314
48	292136
49	70615
49	79836
49	280927
50	138548
50	152318
50	154110
50	157064
50	194000
50	202843
50	258458
50	327067
51	14704
51	120650
51	226780
51	232014
52	169410
52	232185
52	290498
52	296569
52	311305
52	328275
53	68399
53	123956
53	197129
53	203841
53	238502
53	248185
53	275262
53	278596
53	302471
53	304193
53	324077
54	40173
54	325863
55	26200
55	104034
55	236586
55	291231
56	94815
56	201497
56	214065
56	261840
56	291340
56	295368
57	104934
57	144867
57	206696
57	232285
57	243824
57	243826
58	35064
58	122468
58	124481
58	202998
58	231368
59	17700
59	77542
59	260699
59	302945
59	305184
60	24435
60	38839
60	80519
60	100114
60	152773
60	167748
60	211728
60	212339
60	284409
60	289622
61	11049
61	21567
61	34445
61	40028
61	57952
61	104614
61	132214
61	151640
61	166042
61	174092
61	206040
61	260411
61	313894
61	327946
62	12326
62	181733
62	230539
62	312688
62	317490
63	281990
64	63959
64	72676
64	131505
64	146888
64	236292
64	311490
64	327858
65	146475
65	218580
