1	1255 
2	881 
3	607 
4	1720 
5	1193 
6	140 
7	1641 
8	736 
9	824 
10	1206 
11	914 
12	1217 
13	1601 
14	820 
15	129 
16	640 
17	886 
18	1991 
19	1157 
20	1741 
21	800 
22	1049 
23	1443 
24	1419 
25	158 
26	1113 
27	167 
28	987 
29	1296 
30	461 
31	98 
32	169 
33	1323 
34	501 
35	1995 
36	344 
37	757 
38	1044 
39	716 
40	616 
41	656 
42	983 
43	1980 
44	356 
45	967 
46	552 
47	1379 
48	1516 
49	1528 
50	791 
51	2004 
52	1182 
53	1506 
54	1395 
55	60 
56	1637 
57	2001 
58	221 
59	1326 
60	207 
61	1534 
62	1307 
63	996 
64	666 
65	1263 
66	34 
67	658 
68	1260 
69	1191 
70	466 
71	1884 
72	1151 
73	1444 
74	1631 
75	575 
76	1339 
77	875 
78	1339 
79	942 
80	1795 
81	1235 
82	819 
83	1173 
84	855 
85	486 
86	857 
87	1874 
88	577 
89	107 
90	582 
91	2006 
92	952 
93	1180 
94	950 
95	1289 
96	1331 
97	1468 
98	1436 
99	1527 
100	1163 
101	517 
102	1703 
103	660 
104	232 
105	1614 
106	956 
107	513 
108	1080 
109	675 
110	693 
111	1635 
112	463 
113	1225 
114	1869 
115	854 
116	1103 
117	1803 
118	781 
119	1674 
120	1276 
121	1553 
122	898 
123	1359 
124	748 
125	551 
126	377 
127	1653 
128	1178 
129	1987 
130	1656 
131	1581 
132	1495 
133	477 
134	1945 
135	1940 
136	436 
137	1461 
138	1311 
139	1637 
140	1940 
141	488 
142	788 
143	1895 
144	1528 
145	489 
146	589 
147	1838 
148	675 
149	1750 
150	1333 
151	1766 
152	1652 
153	157 
154	370 
155	1651 
156	1223 
157	1547 
158	1868 
159	838 
160	1793 
161	1983 
162	1078 
163	78 
164	1293 
165	1562 
166	362 
167	1161 
168	438 
169	550 
170	687 
171	1345 
172	1509 
173	1733 
174	1053 
175	1281 
176	129 
177	840 
178	1358 
179	1242 
180	1233 
181	1561 
182	820 
183	1360 
184	1006 
185	1870 
186	203 
187	942 
188	999 
189	675 
190	1527 
191	386 
192	1159 
193	1547 
194	253 
195	1739 
196	434 
197	609 
198	381 
199	1343 
200	291 
201	1715 
202	621 
203	1925 
204	1992 
205	1635 
206	1260 
207	1400 
208	1088 
209	626 
210	329 
211	816 
212	398 
213	1984 
214	1614 
215	1970 
216	1592 
217	1663 
218	1994 
219	486 
220	71 
221	1006 
222	74 
223	1802 
224	1456 
225	785 
226	163 
227	95 
228	1369 
229	1155 
230	183 
231	1167 
232	506 
233	230 
234	954 
235	851 
236	1456 
237	1124 
238	832 
239	1981 
240	56 
241	79 
242	1798 
243	14 
244	1407 
245	1532 
246	265 
247	1179 
248	1220 
249	1401 
250	696 
251	429 
252	1139 
253	1678 
254	519 
255	1690 
256	911 
257	1760 
258	1464 
259	480 
260	505 
261	1096 
262	708 
263	258 
264	573 
265	1932 
266	1077 
267	1661 
268	1194 
269	1132 
270	69 
271	1519 
272	1139 
273	853 
274	1570 
275	1056 
276	501 
277	828 
278	1719 
279	680 
280	1990 
281	1104 
282	811 
283	690 
284	667 
285	43 
286	402 
287	1700 
288	790 
289	1052 
290	1166 
291	277 
292	872 
293	662 
294	362 
295	172 
296	1553 
297	550 
298	447 
299	1889 
300	81 
301	1859 
302	924 
303	416 
304	1215 
305	1304 
306	1898 
307	8 
308	1757 
309	183 
310	775 
311	1769 
312	522 
313	1188 
314	680 
315	1913 
316	523 
317	733 
318	530 
319	1430 
320	1072 
321	1344 
322	1150 
323	398 
324	1568 
325	457 
326	235 
327	197 
328	772 
329	778 
330	1594 
331	119 
332	316 
333	474 
334	1987 
335	486 
336	923 
337	136 
338	1031 
339	728 
340	1235 
341	1984 
342	1574 
343	653 
344	999 
345	1799 
346	118 
347	962 
348	1649 
349	2000 
350	505 
351	814 
352	1775 
353	1304 
354	376 
355	1575 
356	1077 
357	898 
358	1932 
359	1937 
360	1593 
361	772 
362	1192 
