1	994 
2	159 
3	292 
4	996 
5	695 
6	1917 
7	985 
8	1792 
9	414 
10	1084 
11	1075 
12	266 
13	366 
14	176 
15	563 
16	712 
17	1604 
18	1155 
19	233 
20	611 
21	1461 
22	1131 
23	967 
24	1190 
25	1177 
26	1436 
27	787 
28	1098 
29	881 
30	857 
31	1554 
32	974 
33	394 
34	383 
35	777 
36	1450 
37	1612 
38	438 
39	964 
40	1304 
41	1071 
42	1943 
43	1817 
44	1739 
45	674 
46	1367 
47	1088 
48	973 
49	1971 
50	155 
51	1363 
52	1786 
53	1087 
54	709 
55	1587 
56	994 
57	76 
58	1 
59	101 
60	1058 
61	773 
62	479 
63	1146 
64	160 
65	144 
66	1642 
67	204 
68	139 
69	1185 
70	1503 
71	933 
72	372 
73	1323 
74	1140 
75	797 
76	567 
77	756 
78	626 
79	398 
80	1880 
81	1334 
82	503 
83	704 
84	1553 
85	1006 
86	1229 
87	1442 
88	654 
89	913 
90	867 
91	38 
92	530 
93	224 
94	1531 
95	490 
96	1375 
97	1592 
98	629 
99	406 
100	1682 
101	1273 
102	1969 
103	1655 
104	1016 
105	417 
106	1596 
107	199 
108	333 
109	445 
110	1447 
111	743 
112	1743 
113	1326 
114	1868 
115	1058 
116	611 
117	599 
118	88 
119	1909 
120	1599 
121	526 
122	919 
123	688 
124	1639 
125	666 
126	945 
127	330 
128	1354 
129	812 
130	221 
131	1438 
132	865 
133	1084 
134	1805 
135	1049 
136	35 
137	480 
138	1020 
139	1790 
140	1820 
141	1988 
142	95 
143	996 
144	686 
145	1486 
146	171 
147	1117 
148	1190 
149	638 
150	769 
151	724 
152	478 
153	556 
154	1038 
155	1227 
156	960 
157	712 
158	1390 
159	616 
160	422 
161	410 
162	1233 
163	1852 
164	805 
165	271 
166	580 
167	1379 
168	1989 
169	95 
170	737 
171	516 
172	676 
173	1443 
174	1676 
175	1945 
176	1487 
177	661 
178	678 
179	2019 
180	1560 
181	697 
182	51 
183	1147 
184	705 
185	663 
186	1418 
187	408 
188	480 
189	1316 
190	659 
191	779 
192	624 
193	1373 
194	1219 
195	93 
196	208 
197	814 
198	1699 
199	642 
200	1812 
201	1274 
202	993 
203	1757 
204	533 
205	1788 
206	382 
207	1823 
208	957 
209	1329 
210	711 
211	898 
212	1088 
213	1316 
214	178 
215	716 
216	1155 
217	1168 
218	435 
219	188 
220	1111 
221	1123 
222	1903 
223	518 
224	1097 
225	987 
226	459 
227	1583 
228	2023 
229	1614 
230	1125 
231	1155 
232	1786 
233	1133 
234	1662 
235	1389 
236	1091 
237	1445 
238	586 
239	1864 
240	1365 
241	251 
242	500 
243	972 
244	1443 
245	678 
246	1842 
247	1170 
248	1860 
249	1158 
250	1850 
251	848 
252	1332 
253	1740 
254	1719 
255	931 
256	1712 
257	1088 
258	567 
259	1141 
260	1353 
261	1070 
262	1349 
263	511 
264	624 
265	1512 
266	1565 
267	468 
268	848 
269	1353 
270	1456 
271	1321 
272	1418 
273	1790 
274	1457 
275	821 
276	353 
277	1499 
278	2014 
279	806 
280	104 
281	1874 
282	1932 
283	630 
284	778 
285	1527 
286	1060 
287	979 
288	274 
289	543 
290	836 
291	774 
292	287 
293	1460 
294	566 
295	596 
296	714 
297	634 
298	1962 
299	1665 
300	1176 
301	800 
302	737 
303	1869 
304	737 
305	1253 
306	102 
307	773 
308	407 
309	1737 
310	1910 
311	993 
312	69 
313	1814 
314	322 
315	86 
316	229 
317	1121 
318	1070 
319	1945 
320	868 
321	1675 
322	1779 
323	247 
324	116 
325	1250 
326	187 
327	442 
328	2030 
329	656 
330	535 
331	1222 
332	1511 
333	1246 
334	642 
335	1424 
336	519 
337	719 
